|Year|Games|Num_Awards|Num_Nominated|Awarded|nominated|Won_Game_of_the_Year|Developer(s)|Publisher(s)|Engine|Platform(s)|Release|Genre(s)|Mode(s)|Series
2979|2006|Triggerheart Exelica|0|0|0|0|0|WarashiGulti / P.A. Works (PS2)|"Sega (arcade)
Warashi (DC, i-mode) Microsoft Studios (XBLA)Alchemist (PS2)"||Arcade, Dreamcast, Xbox 360 (XBLA), i-mode, PlayStation 2|9|vertical scrolling shooter|Single player|
2980|2006|Tringo|0|0|0|0|0||||||||
2981|2006|Trioncube|0|0|0|0|0|Namco|Namco (Japan and Europe)Namco Bandai Games (North America)||Nintendo DS|9|Puzzle|Single-player, multiplayer|
2982|2006|Triplane Turmoil|0|0|0|0|0|Timo Juhani Lindfors, Teemu J. Takanen, and Riku Saikkonen (Open source version)|||||||
2983|2006|True Remembrance|0|0|0|0|0||insani (English version)|KrKr2|Microsoft Windows, Nintendo 3DS|9|Visual novel|Single-player|
2984|2006|True Tears|0|0|0|0|0|La'cryma|||||Visual novel||
2985|2006|Tsūshin Taisen Mahjong Touryūmon|0|0|0|0|0|AQ Interactive|AQ Interactive||Xbox 360|1|Board Game|Single-player|
2986|2006|TubeTwist|0|0|0|0|0||GarageGames  Reflexive Arcade  Halycon (Germany)|Torque Game Engine|Windows, OS X|1|Puzzle|Single Player|
2987|2006|Tycoon City: New York|0|0|0|0|0|Deep Red Games|Atari||Microsoft Windows 98/ME/2000/XP/Vista|9|City-building game|1 Player|
2988|2006|ÜberSoldier|0|0|0|0|0|Burut CT|CDV||Microsoft Windows|18|First-person shooter|Single player|
2989|2006|Ultimate Duck Hunting|0|0|0|0|0|Mid Carolina Media|Mid Carolina Media (Windows)Detn8 Games (Wii)||Microsoft Windows, Wii|30|Sports game|Single player, Multiplayer|
2990|2006|Ultimate Ghosts 'n Goblins|0|0|0|0|0|Tose|Capcom||PlayStation Portable|44|Hack and slash, Platform game|Single-player|
2991|2006|Ultraman Fighting Evolution 0|0|0|0|0|0||||||||
2992|2006|Unauthorized Termination (interactive fiction)|0|0|0|0|0||Self published|ADRIFT|ADRIFT|2006|Interactive Fiction, Adventure|Single player|
2993|2006|Undercover: Operation Wintersun|0|0|0|0|0|Sproing Interactive Media|Lighthouse Interactive||Microsoft Windows|51|Adventure|Single-player|
2994|2006|Universal Century Gundam Online|0|0|0|0|0||||||||
2995|2006|Uno (video game)|0|0|0|0|0|Carbonated Games (XBLA)GameloftUbisoft Chengdu (Xbox One, PS4, Nintendo Switch, Windows)|Microsoft Game Studios (XBLA)GameloftUbisoft (Xbox One, PS4, Nintendo Switch, Windows)||Xbox 360, WiiWare, DSiWare, PlayStation 3, PlayStation Portable, iPod, iPhone OS, Symbian^3, Android, Xbox One, PlayStation 4, Nintendo Switch, Microsoft Windows|1|Card game|Single-player, multiplayer|Uno
2996|2006|Uno Free Fall|0|0|0|0|0||Player X (Mobile)DSI Games/Zoo Digital (GBA)||Game Boy Advance, Mobile phone|18|Puzzle||
2997|2006|Untold Legends: Dark Kingdom|0|0|0|0|0|Sony Online Entertainment|Sony Online Entertainment||PlayStation 3|9|Hack and slash, action role-playing|Single-player, multiplayer|
2998|2006|Untold Legends: The Warrior's Code|0|0|0|0|0|Sony Online Entertainment|Sony Online Entertainment||PlayStation Portable|18|Action role-playing|Single-player, multiplayer|
2999|2006|Mission in Snowdriftland|0|0|0|0|0||Nintendotons of bits||Online/Web|78|Platformer|Single Player|
3000|2006|Urban Chaos: Riot Response|0|0|0|0|0|Rocksteady Studios|Eidos Interactive|Havok[1]|PlayStation 2, Xbox|30|First-person shooter|Single-player, online multiplayer|
3001|2006|Urban Rivals|0|0|0|0|0|Boostr|Boostr||Web & Mobile|1|Strategy Card Game|Single player, 1v1, tournaments|
3002|2006|Utawarerumono|0|0|0|0|0|Aquaplus|||||Tactical role-playing gameVisual novel||
3003|2006|Valhalla Knights|0|0|0|0|0|Marvelous Inc. / K2 LLC|JP: Marvelous EntertainmentNA: Xseed GamesEU: Rising Star Games||PlayStation Portable|24|RPG|Single-playerMultiplayer (two-player ad hoc)|Valhalla Knights
3004|2006|Valkyrie Profile 2: Silmeria|0|1|0|Best RPG|0|Tri-Ace|Square Enix||PlayStation 2|34|Role-playing video game|Single-player, multiplayer|Valkyrie Profile
3005|2006|Vigil: Blood Bitterness|0|0|0|0|0|||||2006|Indie game ||
3006|2006|Virtonomics|0|0|0|0|0||||||||
3007|2006|Virtua Fighter 5|0|0|0|0|0|Sega AM2|Sega||ArcadePlayStation 3Xbox 360|9|Fighting|Single-player, multiplayer|Virtua Fighter
3008|2006|Virtua Pro Football|0|0|0|0|0||Sega||PlayStation 2|34|football simulation|Single-player  Multiplayer|
3009|2006|Virtua Striker|0|0|0|0|0||||||||
3010|2006|Virtual Villagers|0|0|0|0|0|Last Day of Work|Last Day of Work|Custom|Windows,Mac OS X,Nintendo DS,iOS,Palm OS (Palm OS can only run Virtual Villagers: A New Home)|9|Life simulation,God game|Single player|
3011|2006|Viva Piñata (video game)|0|0|0|0|0|Rare|Microsoft Game Studios||Xbox 360, Microsoft Windows|69|Life simulation|Single-player|Viva Piñata
3012|2006|Vortex (iPod game)|0|0|0|0|0|Apple Inc./ Kabloom Entertainment|||iPod 5/5.5g, 3g Nano (Shipped With), Classic (Shipped With)|51|Action|Single player|
3013|2006|Voyage Century Online|0|0|0|0|0|Snail Games|IGG  Snail Games||Windows|78|Historical MMORPG|Multiplayer|
3014|2006|VSide|0|0|0|0|0|ExitReality||Torque Game Engine (Modified Version 1.3.5)[1]|Microsoft WindowsMac OS X|30|Music and party-focused social virtual world|Multiplayer (online only)|
3015|2006|W.I.T.C.H. (video game)|0|0|0|0|0|Climax|Buena Vista Games||Game Boy Advance|61|Action, magical girl, platform|Single player|W.I.T.C.H.
3016|2006|Wanko to Kurasō|0|0|0|0|0|Ivory|Ivory||Windows|24|Eroge, Visual novel||
3017|2006|Warhammer 40,000: Dawn of War – Dark Crusade|0|0|0|0|0|Relic Entertainment|THQ (former) Sega (current)||Microsoft Windows|61|Real-time strategy|Single-player, multiplayer|Warhammer 40,000
3018|2006|Warhammer 40,000: Glory in Death|0|0|0|0|0|Razorback Developments|THQ||N-Gage|24|Turn-based strategy|Single-player, multiplayer|Warhammer 40,000
3019|2006|Warhammer: Battle for Atluma|0|0|0|0|0|JV Games|Namco Bandai Games||PlayStation Portable|69|Collectible card game|Single-player, multiplayer|Warhammer Fantasy
3020|2006|Warhammer: Mark of Chaos|0|0|0|0|0|Black Hole Entertainment|Namco Bandai GamesDeep Silver||Microsoft Windows, Xbox 360|18|Real-time tactics|Single-player, Multiplayer|Warhammer Fantasy
3021|2006|WarioWare: Smooth Moves|0|0|0|0|0|Nintendo SPDIntelligent Systems|Nintendo||Wii|1|Party, Rhythm|Single-player, multiplayer|Wario
3022|2006|Warpath (video game)|0|0|0|0|0|Digital Extremes|Groove Games|Unreal Engine 2.5|Microsoft Windows, Xbox|39|First-person shooter|Single-player, multiplayer|
3023|2006|Wasteland Racers 2071|0|0|0|0|0|Triotech|Triotech||Arcade|69|Racing|Single-player  Multiplayer (up to eight players on eight machines)[1]|
3024|2006|User:Tictacbusinisse|0|0|0|0|0||||||||
3025|2006|Weekday Warrior|0|0|0|0|0|||Source||34|||
3026|2006|Wii Play|0|0|0|0|0|Nintendo EAD Group No. 2|Nintendo||Wii|9|Party|Single-player, multiplayer|Wii
3027|2006|Wii Sports|0|3|0|"[""Critic's Choice (released after 11/15/2006 and before 12/31/2006)"", 'Most Addictive Video Game', 'Best Game of the Decade']"|0|Nintendo EAD|Nintendo||Wii|69|Sports|Single-player, multiplayer|Wii
3028|2006|Wild Arms 5|0|0|0|0|0|Media.Vision|JP: Sony Computer EntertainmentNA: Xseed GamesEU: 505 GamesAU: Xseed Games||PlayStation 2, PlayStation Network|9|Role-playing|Single-player|Wild Arms
3029|2006|Wild Earth (video game)|0|0|0|0|0|Super X|UbisoftMajesco Entertainment||Microsoft Windows, Xbox, motion simulation rides, Wii|69|Motion simulator|Single-player|
3030|2006|WinBack 2: Project Poseidon|0|0|0|0|0|Cavia, inc.|Koei||PlayStation 2, Xbox|24|Third-person shooter|Single player, multiplayer|
3031|2006|Wing Island|0|0|0|0|0|CAProduction|JP: Hudson SoftNA: KonamiPAL: Nintendo||Wii|18|Flight simulator|Single-player, multiplayer|
3032|2006|WingNuts|0|0|0|0|0||||Windows, Mac OS X||Shooter game|Single-player|
3033|2006|Wings (1996 video game)|0|0|0|0|0||||MS-DOS|1996|Cavern-flying game|Single player, Multiplayer|
3034|2006|Wings of Power II: WWII Fighters|0|0|0|0|0||TRI SYNERGY||Windows|2006|Flight simulation|Single Player,Multiplayer|
3035|2006|Wings Over Europe|0|0|0|0|0|Third Wire|NA: Bold GamesPAL: Empire Interactive||Windows|30|Flight simulation|Single-player, multiplayer|
3036|2006|WonderKing Online|0|0|0|0|0|To Win Games|KOR: Toz GameJP: GameHeart||Windows (98/2000/XP/Vista/7/8/8.1)|1|Fantasy MMORPG|Multiplayer|
3037|2006|World Series of Poker: Tournament of Champions|0|0|0|0|0||Activision||Xbox 360, PlayStation 2, Wii, PlayStation Portable, PC|9|Card game|Single-player, Multiplayer|
3038|2006|World Tour Soccer 2|0|0|0|0|0||Sony Computer Entertainment||PlayStation Portable|34|Sports|Single-player, multiplayer|This is Football
3039|2006|World War II Combat: Iwo Jima|0|0|0|0|0|Direct Action Games|Groove Games|Unreal Engine 2.0|Windows, Xbox|39|First-person shooter|Single-player, Multiplayer|
3040|2006|World War II Combat: Road to Berlin|0|0|0|0|0|Direct Action Games|Groove Games|Unreal Engine 2.0|Windows, Xbox|1|First-person shooter|Single-player, multiplayer|
3041|2006|Worms: Open Warfare|0|0|0|0|0|Team17[1]|THQ[1]||Nintendo DS, PlayStation Portable[2]|18|Artillery, strategy|Single-player, multiplayer|Worms
3042|2006|Wurm Online|0|0|0|0|0||||Java|78|Open world ||
3043|2006|WWE SmackDown vs. Raw 2007|0|0|0|0|0|Yuke's|THQ||PlayStation 2, Xbox 360, PlayStation Portable|1|Sports|Single-player, multiplayer|SmackDown vs. Raw
3044|2006|X-Men: The Official Game|0|0|0|0|0|Z-Axis (PS2 / Xbox / X360)Hypnos Entertainment (GC)Beenox (PC)WayForward Technologies (GBA)Amaze Entertainment (NDS)|Activision||Game Boy AdvanceGameCubeMicrosoft WindowsNintendo DSPlayStation 2XboxXbox 360|30|Action, beat 'em up|Single-player|
3045|2006|Xbox Live Arcade Unplugged|0|0|0|0|0||Microsoft Game Studios||Xbox 360|51|Compilation|Single-player, multiplayer|
3046|2006|Xenosaga Episode III|0|0|0|0|0|Monolith Soft|Namco Bandai Games||PlayStation 2|39|Role-playing video game|Single-player|Xeno (main)Xenosaga (sub-series)
3047|2006|Xenosaga I & II|0|0|0|0|0|Monolith SoftTom Create|Namco||Nintendo DS|18|Role-playing|Single-player|Xeno (main)Xenosaga (sub-series)
3048|2006|Xiaolin Showdown (video game)|0|0|0|0|0|BottleRocket Entertainment (PS2, Xbox, PSP)Razorback Developments (DS)|KonamiWarner Bros. Interactive Entertainment||PlayStation 2XboxPlayStation PortableNintendo DS|34|Action-adventure, beat 'em up|Single-player, multiplayer|
3049|2006|XII Stag|0|0|0|0|0|"Triangle Service (Arcade)
Dreams (PS2)"|"JP: Taito (arcade, PS2)
EU: 505 Game Street (PS2)"|LightWave|Arcade, PlayStation 2|18|Shoot 'em up|Single player, Multiplayer|
3050|2006|Xpand Rally|0|0|0|0|0||TopWare Interactive (Micro Application in France)|Chrome Engine|Windows|24|Racing|Single player. multiplayer|
3051|2006|Xyanide|0|0|0|0|0|Playlogic Entertainment|Evolved Games||Xbox|44|Shoot 'em up|Single-player, multiplayer|
3052|2006|Xyanide: Resurrection|0|0|0|0|0||Evolved Games  Ertain (Japan)||PlayStation 2, PlayStation Portable, Windows|1|Shoot 'em up|Single-player, multiplayer|
3053|2006|Yakuza 2|0|0|0|0|0|Sega NE R&D|Sega||PlayStation 2PlayStation 3Wii U|44|Action-adventure|Single-player|Yakuza
3054|2006|Yawaraka sensha VS Space Invaders|0|0|0|0|0||||||||
3055|2006|Yggdra Union|0|0|0|0|0|Sting Entertainment|JP: Sting EntertainmentNA: AtlusEU: 505 Games||Game Boy Advance,PlayStation Portable|1|Tactical role-playing game|Single player|Dept. Heaven
3056|2006|Yoomurjak's Ring|0|0|0|0|0|Private Moon Studios|||Windows 2K/XP/Vista, iPhone, iPad|24|Adventure|Single-player|
3057|2006|Yoshi's Island DS|0|0|0|0|0|Artoon|Nintendo||Nintendo DS|18|Platforming|Single-player|Yoshi
3058|2006|Yotsunoha|0|0|0|0|0|Haikuo Soft|||||Eroge, Visual novel||
3059|2006|You Are Empty|0|0|0|0|0|Mandel ArtPlainsDigital Spray Studios|1C CompanyAtari (North America)|DS2 Engine|Microsoft Windows|24|First-person shooter|Single-player|
3060|2006|Ys Origin|0|0|0|0|0|Nihon Falcom|JP: Nihon FalcomWW: Xseed Games (PC)WW: DotEmu (PS4/Vita/One)[1]||Microsoft Windows, PlayStation 4, PlayStation Vita, Xbox One|9|Action role-playing|Single-player|Ys
3061|2006|Ys Strategy|0|0|0|0|0|Future Creates[1]|JP: Marvelous InteractivePAL: Rising Star Games[1]||Nintendo DS|18|Real-time strategy|Single-player|Ys
3062|2006|Zoo Tycoon 2: African Adventure|0|0|0|0|0|Blue Fang Games|Microsoft Game Studios|Gamebryo|Microsoft Windows|30|2D Simulation|Single player|Zoo Tycoon
3063|2006|Zoo Tycoon 2: Marine Mania|0|0|0|0|0|Blue Fang Games|Microsoft Game Studios|Gamebryo|Microsoft Windows|61|Business simulation|Single-player|Zoo Tycoon
3064|2007|3DiTeams|0|0|0|0|0||Duke University Medical Center and Virtual Heroes|Unreal Engine 2.5[1]|Microsoft Windows (98/ME/2000/XP)|69|Serious game|multiplayer|
3065|2007|7 Wonders of the Ancient World (video game)|0|0|0|0|0|Hot Lava Games|MumboJumbo||Nintendo DS, PlayStation 2, PlayStation Portable, Windows|9|Puzzle|Single-player|
3066|2007|300: March to Glory|0|0|0|0|0|Collision Studios|Warner Bros. Games|Vicious Engine|PlayStation Portable|9|Hack and slash|Single-player|
3067|2007|1914 Shells of Fury|0|0|0|0|0||Strategy First||Microsoft Windows|44|Simulation|Single-player|
3068|2007|3030 Deathwar|0|0|0|0|0|Bird In Sky|Crunchy Leaf Games||Windows|2007 (Original)2014 (Re-release)2017 (Redux version)|Space trading and combat simulator|Single-player|
3069|2007|Ace Combat 6: Fires of Liberation|0|0|0|0|0|Project Aces|Namco (Japan and Europe)  Namco Bandai Games (North America)||Xbox 360|61|Flight simulator|Single-player, multiplayer|Ace Combat
3070|2007|The Act (video game)|0|0|0|0|0|Cecropia React Entertainment (iOS ver.)|Cecropia Chillingo (iOS ver.)||Arcade, iOS|34|Interactive movie|Single player|
3071|2007|Aegis Wing|0|0|0|0|0|Carbonated Games,Microsoft|Microsoft Game Studios||Xbox 360Xbox One|30|Scrolling shooter|Single-player, multiplayer|
3072|2007|AFL Premiership 2007|0|0|0|0|0|IR Gurus|SCEE||PlayStation 2|34|Sports simulation|Multiplayer|AFL
3073|2007|After Burner: Black Falcon|0|0|0|0|0|Planet Moon Studios|Sega||PlayStation Portable|18|3D shooter|Single-player, multiplayer|
3074|2007|Agatha Christie: Evil Under the Sun|0|0|0|0|0|AWE Productions|The Adventure Company|2.5D Engine|WindowsWii|61|Adventure|Single-player|Agatha Christie series
3075|2007|Age of Chivalry|0|0|0|0|0|Team Chivalry||Source|Microsoft Windows|51|Action|Multiplayer|
3076|2007|Age of Empires III: The Asian Dynasties|0|0|0|0|0|Ensemble Studios (original) Big Huge Games (original) MacSoft (port and updates) Robot Entertainment (updates)|Microsoft Game Studios (PC)  MacSoft (Mac)||Microsoft Windows  Mac OS X|44|Real-time strategy|Single-player, multiplayer|Age of Empires
3077|2007|AGEOD's American Civil War|0|0|0|0|0|AGEOD|NA: Matrix GamesEU: AscaronNA: Take-Two Interactive (2008)||Windows, Mac OS X|1|Turn-based strategy|Single-player, multiplayer|
3078|2007|Air Traffic Chaos|0|0|0|0|0|Sonic Powered|JP: InterchannelNA: MajescoPAL: Ertain||Nintendo DS|9|Simulation game|Single-player|
3079|2007|Air Traffic Controller (video game)|0|0|0|0|0|TechnoBrain|TechnoBrain||PC, PlayStation Portable, Game Boy Advance, Nintendo DS, Nintendo 3DS||Simulation||
3080|2007|Akaneiro ni Somaru Saka|0|0|0|0|0|Feng|||||Eroge, Visual novel||
3081|2007|Akatsuki Blitzkampf|0|0|0|0|0|Subtle Style|Subtle Style||Microsoft Windows|24|2D fighting game|Single-player, multiplayer|
3082|2007|Akinator|0|0|0|0|0|Elokence.com||Limule|"
Web browser
Windows
Windows Phone
iOS
Android
Fire OS
"|2007|Twenty Questions|Single-player|
3083|2007|Alice in the Country of Hearts|0|0|0|0|0|Quin Rose|||||Adventure, Otome game, Visual novel||
3084|2007|Alien Shooter: Vengeance|0|0|0|0|0||Sigma Team||Microsoft WindowsCloud (OnLive)|9|Top-down shooter|Single-player |
3085|2007|Alien Syndrome (2007 video game)|0|0|0|0|0|Totally Games|Sega|Vicious Engine|PlayStation Portable, Wii|39|Action role-playing, multi-directional shooter|Single-player, multiplayer|Alien Syndrome
3086|2007|Aliens vs. Predator: Requiem (video game)|0|0|0|0|0|Rebellion Developments|Vivendi Games[a]||PlayStation Portable|69|Action|Single-player, multiplayer|Alien vs. Predator
3087|2007|All-Pro Football 2K8|0|0|0|0|0|Visual Concepts|2K Sports||PlayStation 3, Xbox 360|39|Sports|Single-player, multiplayer|
3088|2007|Alliance of Valiant Arms|0|0|0|0|0|Red Duck, Inc.|WarTownGarenaNEOWIZNaverTencent |Unreal Engine 3|Microsoft Windows|69|First-person shooter|Multiplayer|
3089|2007|Alpha Prime|0|0|0|0|0||EU: IDEA GamesNA: Meridian4 Bohemia Interactive[1]|Enforce 2|Microsoft WindowsCloud (OnLive)|EU: 2007-05-25NA: 2007-11-08|First-person shooter|Single-player|
3090|2007|Alvin and the Chipmunks (video game)|0|0|0|0|0|Sensory Sweep Studios|Brash Entertainment||Nintendo DS, Wii, PlayStation 2, Microsoft Windows|1|Rhythm|Single-player, multiplayer|
3091|2007|America's Army: True Soldiers|0|0|0|0|0||Ubisoft|YETI |Xbox 360|69|Tactical shooter|Single-player, multiplayer|
3092|2007|AMF Bowling Pinbusters!|0|0|0|0|0|Atomic Planet Entertainment|Mud Duck Productions||Wii, Nintendo DS, iOS|18|Sports (Bowling)|Multiplayer|
3093|2007|Ancient Wars: Sparta|0|0|0|0|0|World Forge|Playlogic||Microsoft Windows|24|Real-time strategy|Singleplayer, multiplayer|
3094|2007|Animal Genius|0|0|0|0|0|Big Blue Bubble|Scholastic, Ubisoft||Nintendo DSWindowsLeapster|39|Puzzle game||
3095|2007|Animal Paradise|0|0|0|0|0|Agatsuma Entertainment|Empire Interactive||Nintendo DS|24|Life simulation||
3096|2007|Ankh: Battle of the Gods|0|0|0|0|0|Deck13|BHV Software|Ogre 3D|WindowsMac|18|Third-person adventure|Single-player|Ankh
3097|2007|Anno 1701: Dawn of Discovery|0|0|0|0|0|Keen Games  Kaiko|Disney Interactive Studios[a] (PAL)  Ubisoft (North America)||Nintendo DS|18|Real-time strategy|Single-player, multiplayer|Anno
3098|2007|Another Century's Episode 3: The Final|0|0|0|0|0|FromSoftware|Banpresto||PlayStation 2|51|Action|Single-player, multiplayer|
3099|2007|Apollo Justice: Ace Attorney|0|0|0|0|0|Capcom|WW: CapcomAU: Nintendo Australia (NDS)||Nintendo DS, iOS, Android, Nintendo 3DS|9|Adventure, visual novel|Single-player|Ace Attorney
3100|2007|Aqua Teen Hunger Force Zombie Ninja Pro-Am|0|0|0|0|0|Creat Studios|Midway||PlayStation 2|69|Action-adventure, racing, sports, beat 'em up|Single player, Multiplayer|
3101|2007|Aqua Vita (video game)|0|0|0|0|0|SCE London Studio, Playlogic Entertainment|Sony Computer Entertainment||PlayStation 3|61|Interactive art, Life simulation game, Casual game|Single-player|PlayStation Eye
3102|2007|Aquaria (video game)|0|0|0|0|0|Bit Blot|"
Bit Blot
Ambrosia Software (Mac OS X)
"||"
Android
iOS
Linux
Mac OS X
Microsoft Windows
"|30|Action-adventure, Metroidvania[1]|Single-player|
3103|2007|Ar Tonelico 2|0|0|0|0|0|Gust|JP: BanprestoNA: NIS AmericaEU: NIS America[1]||PlayStation 2|1|Role-playing video game|Single-player|Ar tonelico
3104|2007|Arctic Tale (video game)|0|0|0|0|0|Atomic Planet Entertainment|UK: Zoo Digital PublishingNA: DSI Games||WiiNintendo DSGame Boy Advance|9|Adventure||
3105|2007|Arena Football: Road to Glory|0|0|0|0|0|EA TiburonBudcat Creations|Electronic Arts||PlayStation 2|9|Sports|Single-player, multiplayer, multiplayer online|
3106|2007|Arkadian Warriors|0|0|0|0|0|Wanako Games|Vivendi Games[a]||Xbox 360 (XBLA)|78|Action RPG|Single player, Co-op|
3107|2007|ARMA: Queen's Gambit|0|0|0|0|0|Bohemia InteractiveBlack Element Software|505 Games|Real Virtuality|Microsoft Windows|51|Tactical shooter|Single-player, multiplayer|ARMA
3108|2007|Armageddon Empires|0|0|0|0|0|Cryptic Comet|Cryptic Comet||Windows, Mac OS X|39|Turn-based strategy|Single player|
3109|2007|Arthur and the Invisibles (video game)|0|0|0|0|0|Etranges LibellulesNeko Entertainment (DS)Mistic Software (GBA)|Atari||Microsoft Windows, PlayStation 2, Game Boy Advance, PlayStation Portable, Nintendo DS|1|Adventure, arcade|Single-player|
3110|2007|Ascension to the Throne|0|0|0|0|0|1C Company|1C Publishing||Windows|1|Turn-based strategy game||
3111|2007|ASH: Archaic Sealed Heat|0|0|0|0|0|Mistwalker  Racjin|Nintendo||Nintendo DS|61|Tactical role-playing game|Single player|
3112|2007|Assassin's Creed (video game)|0|0|0|0|0|Ubisoft Montreal|Ubisoft|Scimitar|PlayStation 3Xbox 360Microsoft Windows|24|Action-adventure, stealth|Single-player|Assassin's Creed
3113|2007|Asterix at the Olympic Games (video game)|0|0|0|0|0|Étranges Libellules|Atari Europe||Microsoft Windows, Wii, PlayStation 2, Nintendo DS, Xbox 360|9|Sports, platform, adventure, action||
3114|2007|AstroMenace|0|0|0|0|0||||||||
